,name,popularity,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
16,Tu Sonrisa,60,3IS5IWZuDJJdqBJ9XVqpbh,0.786,0.912,9,-2.894,1,0.0567,0.401,0.00114,0.0475,0.853,128.896,274160,4,hit
17,Qué Hay de Malo,65,7t5cskTjWtXVQ6h1yI69op,0.735,0.61,1,-8.635,1,0.0439,0.598,0.0,0.0541,0.789,91.951,298640,4,hit
18,Te Busco,55,5AuS5Nk1vs2vJNPlwB04F1,0.736,0.262,3,-13.442,0,0.0299,0.308,4.02e-05,0.122,0.606,100.173,249120,4,flop
19,Talento De Televisión,72,3fRIuTih8bzc0vtY9fHhvF,0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,4,hit
20,Una Aventura,66,26ucR33snMkRD6JExhoD6I,0.699,0.83,0,-10.935,1,0.0365,0.275,0.00241,0.121,0.731,92.855,316093,4,hit
21,Persona Ideal - Me Tengo Que Ir,74,4UHRMwbbiZ7tkeEkhyN7iB,0.527,0.59,2,-8.897,0,0.0347,0.39,0.0,0.223,0.881,96.687,279850,4,hit
22,El Gran Varon,53,3TyMFBLPobtMaH8oeY0sMP,0.663,0.397,7,-15.567,0,0.0596,0.707,1.27e-06,0.0453,0.392,94.673,414380,4,flop
23,No Me Digas Que No,58,5hD4JNBJ2vcM42x8hPxnvo,0.75,0.929,10,-2.05,1,0.0346,0.137,6.53e-05,0.0448,0.951,132.568,228893,4,flop
24,Brindemos por Ella,47,31bgzlGGlYHmqHmJayjRJ4,0.626,0.887,1,-4.567,0,0.0593,0.18,2.17e-05,0.0831,0.736,106.989,274640,4,flop
25,La Noche,53,2uyCcoHiRGttV0uXaNXGB1,0.746,0.582,0,-7.791,0,0.0431,0.291,0.024,0.0537,0.861,105.708,265027,4,flop
26,El Adios,29,0tSu9rvep9xBVANZijAOgd,0.63,0.452,7,-9.035,0,0.0546,0.599,8.23e-06,0.132,0.7,132.531,226200,4,flop
27,Dimelo,35,1mC4o4nuh7XlcxriBcdcao,0.598,0.93,10,-3.734,0,0.0626,0.524,0.00017,0.141,0.926,97.605,204395,4,flop
28,Ché Ché Colé,59,4rPtnAmfvHkVSCO2KKkiC1,0.772,0.868,0,-5.183,1,0.0461,0.535,0.0,0.17,0.917,101.253,211400,4,flop
29,Año X En El Amor,11,13gVx3TXotuzMTgbrnF48P,0.804,0.875,6,-5.283,0,0.0345,0.406,0.000314,0.152,0.751,92.109,274507,4,flop
30,Cara de Niño,59,2WOMIZnu99mzeMo13bZq8m,0.758,0.666,5,-9.022,0,0.0445,0.56,0.0,0.0912,0.961,92.811,296027,4,flop
31,Kinkajou,37,5kZ3vTkyXQ2jE4MJLyW4A9,0.736,0.605,7,-10.862,0,0.0813,0.305,0.854,0.359,0.0704,123.015,230500,4,flop
32,First Time (feat. Dylan Matthew),56,27YD36FUikKxbp3bKSiKGZ,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55e-06,0.16,0.146,150.131,297782,4,flop
36,Wasted Age,55,4q0OK0HRaLd2Wzz23GeApJ,0.412,0.943,6,-4.29,1,0.0686,3.68e-05,0.000199,0.196,0.748,169.948,226800,4,flop
37,Hypa Hypa,61,2qOmcSjOQEDIJKosonn75a,0.499,0.969,4,-4.046,1,0.0551,0.00881,0.0,0.0671,0.544,76.004,213000,4,hit
38,10:35,77,36gcliMRX1vCpgnrZE3dFZ,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253,4,hit
39,Ritmo De La Noche (Vamos A La Playa),65,3APyTiWzqQtT8vd0kRz6lo,0.542,0.945,9,-2.876,1,0.0444,0.000579,0.000253,0.122,0.229,135.083,171556,4,hit
40,Tekkno Train,64,1XK0SrwnujLMZv22WjVQU9,0.538,0.87,8,-7.739,0,0.0533,0.000123,8.56e-06,0.155,0.541,145.02,177627,4,hit
41,Makes You Wonder (ABGT572),38,5FBAZXEzHBGUk1ECeQdfHu,0.658,0.82,5,-5.911,0,0.0296,8.09e-05,0.665,0.131,0.384,125.007,230400,4,flop
42,Psycho,57,2oeD1y0HnIBhHW5pPtyE0w,0.581,0.939,7,-5.496,0,0.0642,0.000971,1.45e-05,0.384,0.341,125.01,236954,4,flop
43,Drifting,75,4EmH2iRucAgCOnhuJRotUi,0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,147692,4,hit
44,Don't Be Shy,67,0v2Swij0g2VfvSq3c3uaG3,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,140500,4,hit
45,20 km/h,47,40WBlZAQYLA4e4DqgM16Pr,0.18,0.941,2,-6.051,1,0.0696,2.36e-06,0.065,0.0939,0.139,141.675,191523,4,flop
46,COMA,48,1nrMOxssomMOrgw1BpREqP,0.619,0.975,1,-2.433,0,0.0893,0.00147,0.0,0.0936,0.415,107.993,173760,4,flop
47,Alone In A Room,66,5Gw8owErJLfkNxWCSwPQKJ,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,245861,4,hit
51,Sun & Moon - Original Mix,51,4rfhAoZjGwraqwX1w47uij,0.682,0.524,6,-8.061,0,0.0918,0.0228,0.0138,0.11,0.194,133.998,326267,4,flop
52,Easy To Love,65,0BLxPjFEOG8G1q8AKLuz3V,0.742,0.782,4,-5.292,1,0.0328,0.225,0.000128,0.256,0.711,120.027,151820,4,hit
56,Calm Snow,55,7cJzvTM4zP6DLwE7SjaARB,0.494,0.873,2,-4.128,0,0.0834,0.00341,0.000226,0.136,0.185,90.005,191767,4,flop
57,what i am,49,1UURUKGvHz3yUbUsxsORR0,0.501,0.846,4,-4.114,0,0.0466,0.000101,0.18,0.425,0.368,151.99,198077,4,flop
58,Glad You Came,55,4rIoGk5qkn0yRDshvHVyjb,0.542,0.943,7,-4.168,0,0.0733,0.000323,6.65e-06,0.0926,0.277,129.996,183480,4,flop
59,Learning to Survive,61,0fr7Nl49mFbf6nXXca6YwO,0.588,0.829,6,-6.196,1,0.0511,0.0181,0.000462,0.153,0.495,140.041,269967,4,hit
60,Carry the Weight,55,17aUTUaDHrwv49PViccjy9,0.48,0.952,1,-4.049,1,0.0493,0.000125,0.000755,0.2,0.31,127.151,229267,4,flop
61,Jackie Chan,64,4vvnuJlgBeNVwq3TNmLMNX,0.747,0.833,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.008,215760,4,hit
62,Pump It,63,6emZMVNvIxW57fhxPlyxLp,0.442,0.882,8,-7.551,1,0.0536,3.26e-05,0.0,0.421,0.443,174.077,172240,4,hit
63,NLYF x Neck Deep,38,5YfgKrn7EIrquJ446jViK5,0.589,0.694,1,-6.293,1,0.031,0.111,0.0,0.355,0.26,92.475,216253,4,flop
64,On & On,64,19bua05ITWjFrk9iGxOA7r,0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036,170578,4,hit
65,Jump Jump Jump - Extended Mix,29,7sD8J5NggXio1ebTXbJIL7,0.669,0.938,7,-4.898,1,0.195,0.00394,0.000378,0.353,0.29,152.033,226250,4,flop
69,On & On,71,6wLqNGHQIja6xqT0cfrzBB,0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036,170578,4,hit
70,Your Love (9PM),77,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4,hit
71,Where Did It Go?,54,7poHeEqEghq9HRIWUusfem,0.49,0.946,3,-4.009,0,0.245,0.00535,0.0,0.16,0.21,140.042,193892,4,flop
72,I Won't Give In,62,7scGzRwZMeHzFNuEJgnzvh,0.428,0.914,2,-3.017,1,0.0762,0.00623,0.0,0.309,0.495,74.988,229600,4,hit
73,Cold Skin - MitiS Remix,46,22szgJ9WufVHgefSgOD6Dv,0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,236712,4,flop
74,Sicko Drop,65,5T4lERmPqhO2ukZoGJ5sSr,0.843,0.713,0,-5.487,1,0.0851,0.0276,0.76,0.0961,0.298,123.983,147976,4,hit
75,Things That Rhyme With Orange,49,77vNp4OsXJdDt3OwlQW0HS,0.458,0.939,5,-3.702,1,0.115,0.016,0.0,0.288,0.447,168.158,204440,4,flop
76,With You (ASOT 1167),38,0IfE0TXfBI0VSmyNedSdZL,0.42,0.957,6,-7.106,1,0.0542,4.58e-05,0.0894,0.31,0.52,127.953,150459,4,flop
77,Quiet Hope,31,23yHtymxEzGbHFJ41VDIeg,0.445,0.856,3,-7.377,1,0.041,0.00571,0.673,0.39,0.234,128.012,202500,4,flop
78,Children,70,4wtR6HB3XekEengMX17cpc,0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064,243267,4,hit
79,This Is What It Feels Like,72,5GjnIpUlLGEIYk052ISOw9,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5,hit
80,Bedless,52,3bkkbLyK4GIeg4wxIz4ajY,0.559,0.923,1,-3.983,1,0.0416,0.000871,0.0,0.15,0.199,132.018,284667,4,flop
81,MakeDamnSure,70,6fTgbkBiMITtHUmik95ClX,0.552,0.836,6,-5.608,1,0.0453,0.00942,0.0,0.372,0.432,140.496,208280,4,hit
85,Have Faith In Me,63,4IX6QvjOI62tyHigVsTUlv,0.507,0.933,0,-4.7,1,0.0869,7e-05,0.0,0.105,0.715,149.996,188813,4,hit
89,If It Means A Lot To You,69,3rEwGRmPVVudVjqdgv0tRR,0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.441,127.001,243227,4,hit
90,A Match Into Water,74,54MXF9I8s3DuiQo3g0gZ5k,0.371,0.979,1,-2.701,1,0.144,0.0002,3.67e-06,0.516,0.473,196.058,212547,4,hit
91,Until the Day I Die,64,0DKNNR9iDjwfCEpMiFXMJq,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,4,hit
92,A Box Full of Sharp Objects,52,6IK1mlU9pJPPjkYD6jrRR5,0.509,0.951,1,-3.856,0,0.0827,5.41e-05,0.0,0.305,0.435,120.03,176373,4,flop
93,Floral & Fading,61,3Fnf4J72Y1ImGILcAh1Z2s,0.655,0.792,2,-3.766,1,0.0257,0.00106,0.0,0.398,0.781,99.989,209187,4,hit
94,I Caught Fire,56,6z2Fx4b0hjqLdsJQOrNxbM,0.484,0.881,4,-5.537,1,0.0557,0.00147,0.0,0.291,0.466,99.999,205160,4,flop
95,Since U Been Gone,63,45oBSaWml0fU1S6qcHcpxF,0.625,0.951,3,-5.209,1,0.0494,0.00497,0.0,0.107,0.721,128.01,198267,4,hit
96,Way You Love Me,30,1CFV6jDeM0HDY0wqvbhNCW,0.229,0.935,8,-2.977,1,0.116,0.00696,0.00137,0.26,0.364,110.57,233907,4,flop
97,Death of a Strawberry,58,3ztkQGYH19MDzZRGGpXbWk,0.576,0.956,4,-3.123,1,0.0457,0.0301,0.0,0.054,0.755,124.974,250973,4,flop
98,The Quiet Things That No One Ever Knows,61,3IlY76VbP31zwPY0S2EMjh,0.202,0.797,6,-5.809,1,0.0729,0.0163,3.83e-06,0.0986,0.246,80.284,241640,4,hit
99,Your Guardian Angel,65,2Guz1b911CbpG8L92cnglI,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,229235,4,hit
103,Besitos,60,163ZkKtGjrCU3GquoCqiZZ,0.434,0.907,6,-3.967,1,0.0468,0.000158,2.51e-06,0.321,0.391,150.046,264658,4,hit
104,Pretty Handsome Awkward,61,77BfOPXhlnNaSbg647qkx2,0.539,0.977,0,-3.738,1,0.0743,0.00441,0.0,0.943,0.261,104.978,215147,4,hit
105,Wake The Dead,56,2DayUFU47R0WQQsvB3KPk3,0.5,0.962,9,-4.862,0,0.119,2.61e-05,0.145,0.337,0.414,136.089,187629,4,flop
106,Yeah Boy and Doll Face,57,51rIDh0FOCNCFkdbtIOyU0,0.285,0.86,4,-5.882,1,0.0537,0.000851,0.0,0.0815,0.209,106.613,264413,3,flop
107,Cute Without The 'E' (Cut From The Team) - Remastered,66,6OyKBwLzq4h15XmxeWf5n4,0.398,0.89,1,-2.248,0,0.0473,0.0252,0.0,0.0472,0.572,95.095,212938,4,hit
108,King For A Day,76,1IT0WQk5J8NsaeII8ktdlZ,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236293,4,hit
109,Kin,35,0D4VJVvDOhRK1ZTeU9B5c9,0.595,0.94,11,-3.179,0,0.0473,0.000369,1.88e-06,0.0702,0.578,117.01,214187,4,flop
110,Anomaly,56,1nLWr0rKTLTZNEcgU5WEdD,0.452,0.936,4,-3.307,0,0.113,0.000667,3.58e-05,0.159,0.583,157.934,198147,4,flop
111,Without Me,56,0MUuR9j0ymUTi6SxWboCet,0.611,0.868,0,-3.995,0,0.0645,0.0146,0.0,0.122,0.48,135.947,229412,4,flop
113,The Rumbling,70,6k0X05danQOXSBTVek5DU1,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,220799,4,hit
114,Quarter Past,28,0RNNSZeNubWgnwXBWzq4Cv,0.326,0.908,9,-3.585,0,0.115,0.0522,0.0,0.33,0.36,101.312,291333,4,flop
115,The Jaws Of Life,55,4mfbHWZCIsDVMKk9HAqEgF,0.498,0.748,3,-5.582,1,0.0328,0.00285,3.73e-06,0.109,0.227,90.968,222667,4,flop
116,We Own the Night,65,7xCcUcMcGsIYGKUVgBZUw5,0.226,0.905,8,-3.239,1,0.0942,0.0509,0.0,0.281,0.475,80.349,205707,4,hit
117,Cut Me Open,15,1LLoQmjgEMJrE5tX0LJjUY,0.367,0.971,1,-2.987,0,0.134,0.000125,0.00188,0.323,0.303,150.032,225640,4,flop
118,Girl's Not Grey,61,3fttmSWGThBQTNkuHMoCTN,0.389,0.905,8,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,190493,4,hit
119,Cry,53,7jKziCSFvitg68mOsTd7RL,0.595,0.919,1,-5.109,0,0.0831,0.00338,0.000386,0.337,0.532,129.955,210133,4,flop
0,"I'm Made Of Wax, Larry, What Are You Made Of?",65,2dwhns14pjuxxcM5a0eOow,0.241,0.97,10,-4.246,0,0.104,7.35e-05,0.0,0.904,0.621,159.93,180840,4,hit
1,Walls,48,7zVv1G1EB8k7BbrTF6f2SQ,0.274,0.915,1,-5.259,0,0.167,0.0139,7.37e-05,0.161,0.419,169.161,203707,4,flop
2,Betrayed By The Game,57,11sth3ERGdkrgI6DGqrghk,0.337,0.974,7,-2.833,1,0.0852,0.00269,0.0,0.57,0.488,170.995,190427,4,flop
3,All My Life,57,60ICDcC995UF0nu85r75qV,0.467,0.911,2,-5.013,1,0.0505,0.0003,0.0358,0.116,0.315,147.007,184286,4,flop
7,Hangfire,54,7vwUPOzwMuaBuhckNt3jjf,0.528,0.96,4,-3.303,0,0.0606,0.0134,2.5e-06,0.147,0.335,138.093,195217,4,flop
9,Touch,72,1l4pW7Tklvcc3k38rDFMkk,0.483,0.5,6,-9.403,1,0.0241,0.354,0.912,0.103,0.368,95.981,292853,4,hit
10,In Undertow,53,6Px7VvXLTjMP6J2nTQ6bIh,0.359,0.691,1,-2.626,1,0.0438,0.000112,0.00167,0.101,0.311,116.888,197187,4,flop
11,Kiss the Ladder,63,41QBT1Al5RQ9u9UIHOuXnj,0.122,0.988,4,-3.41,1,0.135,8.96e-06,0.000324,0.403,0.25,174.248,77467,4,hit
12,Knuckle Velvet,51,1OVzsIk3wEhf7WDWMzAiBH,0.472,0.379,4,-10.488,1,0.0276,0.0909,4.55e-06,0.115,0.0685,104.362,202266,4,flop
13,Lo Que Siento,72,4CYeId6mLAasOb6o0NCz4Y,0.327,0.684,10,-5.576,1,0.177,0.506,0.0,0.427,0.425,86.89,312000,5,hit
14,Look N The Mirror!,59,5d11FoptGmxaKbdssnrPZ9,0.543,0.585,11,-11.881,0,0.375,0.779,5.22e-06,0.107,0.64,142.772,85577,3,flop
16,Crush,65,0nsIevK1SeDfZzDOi6Si75,0.529,0.356,4,-10.942,1,0.0288,0.0276,0.0,0.108,0.223,94.952,204318,4,hit
17,Into Me,55,38CbWMaYnma3byQ4CDomBu,0.354,0.405,11,-8.111,1,0.0311,0.264,0.77,0.163,0.0387,116.934,123253,4,flop
18,Intro,65,5VfEuwErhx6X4eaPbyBfyu,0.617,0.778,9,-8.872,0,0.027,0.459,0.925,0.128,0.152,100.363,127920,4,hit
19,Starry Eyes,66,3YL4zMqcyFu0OfLI1sZ66Z,0.419,0.362,2,-15.32,1,0.0337,0.453,0.335,0.0687,0.114,100.264,206000,4,hit
20,Reparations!,64,4qAyNOBPAMIs1oiBe8q94U,0.582,0.447,9,-11.651,1,0.107,0.819,0.0358,0.0902,0.168,124.286,62420,5,hit
21,You're Not The Only One I Know,57,7BaxYnTazocAOK3istsW1z,0.516,0.447,0,-12.263,1,0.0266,0.191,0.0,0.316,0.682,98.002,230168,4,flop
25,Sleepwalker,77,1IPHnu3hVkawJMzkP97tcm,0.595,0.8,3,-5.262,0,0.0285,0.00341,0.0397,0.608,0.151,119.988,212000,4,hit
26,Each Time You Fall in Love,69,2hIsd0F6ZGfHCC1xa7vSad,0.378,0.533,10,-8.843,1,0.0279,0.479,0.508,0.131,0.285,75.927,290630,4,hit
27,Nodding Off,54,7jd5bSsJ3pdPVDU7PdFVJL,0.252,0.814,3,-4.793,1,0.0527,0.00074,0.57,0.15,0.155,120.099,345408,4,flop
28,Saltwater,55,2QSrwZ7iVknZgkfi4aD6cn,0.552,0.828,2,-5.811,1,0.0305,0.0006,0.363,0.115,0.709,107.031,247280,4,flop
29,Cherry-coloured Funk,68,37pKTyMwalomKCZjxTc2QZ,0.49,0.652,2,-5.813,1,0.0274,0.00196,6.24e-05,0.0991,0.339,90.085,192467,4,hit
30,Down the Line,64,05ZUxHiGT7VR6ShJjhwJxn,0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,158474,4,hit
31,K.,84,1FWsomP9StpCcXNWmJk8Cl,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,320030,4,hit
32,"Mi Querido, Mi Viejo, Mi Amigo",44,6rmOA5QbXGCXGoR9dYwR4p,0.7,0.604,11,-7.512,0,0.031,0.0207,7.33e-05,0.16,0.608,132.201,198113,4,flop
33,Keep on Loving You,70,5VYBergVrUDcb8QyEg70cF,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,233011,4,hit
34,Lover Is a Day,73,1ucnuV88gFTfR3BalmznDk,0.404,0.647,3,-10.452,1,0.0409,0.0434,0.198,0.1,0.351,180.128,456000,4,hit
35,drama queen,39,39Q83U8EJjNU90MIQA1Wgh,0.58,0.447,9,-10.758,0,0.276,0.44,0.0,0.187,0.66,151.791,102739,4,flop
36,Midnight Zone,38,13wA7A0KsogE0Zdb3H3K9i,0.548,0.81,1,-6.916,0,0.0321,0.00103,0.888,0.129,0.697,150.0,250933,4,flop
37,When the Sun Hits,73,0oxYB9GoOIDrdzniNdKC44,0.33,0.532,2,-11.764,1,0.0263,0.00101,0.709,0.101,0.218,93.512,285907,4,hit
38,Cry,84,3p4hRhMcb6ch8OLtATMaLw,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,256800,4,hit
39,I'm a Firefighter,65,73ptBTOgUcD3Wyrq0B9eAW,0.361,0.3,7,-13.657,1,0.0335,0.483,0.0303,0.158,0.125,114.941,271019,4,hit
40,Where Am I?,60,4Zf961QkP6Q6k7WFNMrWO8,0.368,0.919,0,-5.082,1,0.0419,0.000507,0.0823,0.361,0.281,135.391,186027,4,hit
41,Trees and Flowers,59,39VxarnBZV8POFPXvnAD2U,0.426,0.732,7,-5.822,1,0.0325,0.432,0.292,0.0887,0.805,118.807,194821,4,flop
45,Ziggy Stardust,48,2wBKNmYONrCxgmHc2HhQ8C,0.241,0.701,7,-11.632,1,0.0516,0.000325,1.9e-05,0.117,0.539,175.321,193267,4,flop
46,Sleepwalker - Ultra Slowed & Reverb,62,00nDbhlvByugZmIG21JYSK,0.516,0.858,1,-5.968,1,0.0308,0.0171,0.733,0.2,0.171,80.085,317563,4,hit
47,Lily of The Valley,64,4gAIUEY7VkeiKQOPwIYaYb,0.567,0.391,1,-9.106,1,0.0268,0.74,0.277,0.0645,0.269,123.909,297591,4,hit
48,Leave,62,6yjtcpFf9dLgflkS52PYNa,0.231,0.799,8,-6.708,0,0.0441,0.000513,0.905,0.937,0.153,93.352,253444,4,hit
49,I Eat Humans,53,1o2msfNDfTyG33zjUJnoZY,0.387,0.556,0,-7.933,1,0.13,0.0185,0.0,0.141,0.0331,75.173,134544,4,flop
50,Only Shallow,53,52UcjsM15hjCQAUbTW2hy1,0.138,0.691,0,-7.976,1,0.0443,0.000377,0.786,0.0895,0.36,170.342,257520,4,flop
51,poison,49,48A0pIzaYUiYQmIa5wXTea,0.815,0.356,7,-11.121,0,0.0349,0.828,0.0001,0.106,0.576,104.956,91281,4,flop
52,I Dare You,57,3pAw0BXL8acShtjUwLosw8,0.752,0.543,1,-9.483,1,0.0398,0.622,0.0716,0.107,0.279,126.002,233280,4,flop
53,Infinity,42,7a4FlhlwnQe6BWl4UtiVek,0.631,0.267,9,-13.962,1,0.0296,0.814,0.884,0.111,0.139,109.169,313387,4,flop
54,Fotografia,53,4O2tMlIxlgRwmNQDElwIq4,0.509,0.478,0,-14.575,1,0.0895,0.867,0.0291,0.109,0.302,96.66,169350,4,flop
55,Manhã de Carnaval,53,1HgMgg4GAebyyBqrmcZgie,0.407,0.0651,2,-22.697,0,0.0305,0.914,0.0564,0.0924,0.358,96.846,117760,4,flop
56,Once I Loved,45,2Tu7MhojlZ0Sb5ucgkjFqi,0.36,0.26,11,-16.915,0,0.0359,0.645,1.68e-06,0.276,0.314,139.73,131973,4,flop
60,Magalenha,67,36SJ7ZFx8J1f1RsewmUwMX,0.82,0.634,9,-13.816,1,0.0747,0.128,0.0,0.0971,0.716,116.625,216933,4,hit
61,But Beautiful,58,1XCBWtTJZuHbwa6GLUutjo,0.499,0.0539,11,-21.882,1,0.0396,0.972,0.0287,0.0839,0.324,72.981,280840,4,flop
62,That Heat,30,3RTrNPW7i4b670KoWUryCa,0.564,0.641,10,-7.135,0,0.377,0.182,0.0,0.399,0.684,204.974,252960,4,flop
63,Águas De Março,67,15ouqiBsgL12olEwP3COsH,0.654,0.393,3,-13.392,1,0.129,0.865,2.97e-06,0.123,0.533,143.801,214366,4,hit
79,O Pato (The Duck) - Live At Carnegie Hall/1964,42,7aQlpXxX6QCCUqXpRbgPXd,0.621,0.18,2,-23.524,1,0.0619,0.875,0.827,0.698,0.884,169.916,136880,4,flop
80,Gloriosa,33,6FiooarwZjp5jVtjGLk3td,0.321,0.225,0,-15.239,1,0.0348,0.993,0.958,0.1,0.0844,138.819,207547,4,flop
82,If Ever I Would Leave You,42,5oTTjuVsncAETARz6yDmiJ,0.312,0.252,8,-12.03,1,0.0333,0.933,0.83,0.0984,0.21,63.462,133507,4,flop
83,Malandragem dá um Tempo,57,0rImThhPOV8wtgeyltD6no,0.695,0.924,9,-4.178,1,0.0454,0.229,0.0,0.264,0.964,94.827,232800,4,flop
84,Vivo Sohando - Stereo Version,54,6bGoOBQ8bAorlQ5LoEOdiG,0.464,0.18,7,-15.423,1,0.059,0.883,0.0105,0.103,0.333,140.375,176733,3,flop
85,Mar Amar,47,01nXYKtKjrtlJgS7TClnXk,0.758,0.484,4,-11.683,0,0.0311,0.848,0.00372,0.223,0.822,138.044,130873,4,flop
86,Saudade Vem Correndo,55,3QxAadrRx8aSEVd6Qzr8KF,0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,219093,4,flop
90,Doralice - Stereo Version,54,2s9UFO4G23DGzo8kYBkZcT,0.533,0.236,2,-14.287,1,0.122,0.878,0.00232,0.114,0.706,161.004,166400,4,flop
91,"Mas, Que Nada!",58,6U03Orwr5Dxt8jahLnQpYV,0.512,0.511,2,-8.645,0,0.03,0.662,0.000199,0.209,0.589,89.499,179293,4,flop
92,Perdido de Amor [Lost in Love],52,4xvpttkjjEH0l2hrizYla7,0.488,0.0374,7,-22.637,1,0.0403,0.947,0.000191,0.147,0.259,87.275,206067,4,flop
93,Cordeiro de nana,50,1L9QMIM4agEbJzJiRCd9ZB,0.636,0.159,2,-22.981,0,0.0559,0.977,0.389,0.0831,0.334,113.477,76293,4,flop
94,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,62,5nU7dvOfzYs9QVVL7YVNPE,0.531,0.198,9,-15.811,0,0.039,0.952,0.00267,0.119,0.437,128.038,139987,4,hit
98,Pra Que Discutir Com Madame? - Live,39,66nRcgioGhlcdlhUhUWpND,0.572,0.0939,2,-23.918,1,0.418,0.964,0.303,0.7,0.687,166.481,361107,4,flop
99,Outra Vez,52,31qmV57ho2T38s9fB1xiuJ,0.594,0.138,11,-14.985,1,0.037,0.885,0.0,0.126,0.57,99.134,113546,4,flop
100,Corcovado (Quiet Nights Of Quiet Stars),63,0Wh99eifNTNqDFRtzWhCE2,0.52,0.132,0,-17.857,1,0.0478,0.916,0.00101,0.246,0.377,127.355,256560,4,hit
109,The Girl From Ipanema - Single Version,64,4qGfJb2KByjvzrwo8HNibg,0.696,0.17,5,-16.603,0,0.0385,0.943,0.00154,0.106,0.523,130.967,167533,4,hit
113,Macetando,77,6eJUG282cUKuIoa72sEsqO,0.807,0.789,11,-5.237,0,0.0769,0.0611,0.0,0.722,0.808,129.992,167787,4,hit
114,Só Depois,65,2DQrX3H6JavzYLtSACSKvL,0.747,0.67,8,-7.563,1,0.0474,0.691,0.0,0.093,0.769,96.096,187848,4,hit
115,Pé Na Areia,64,1b0qrz3GCfvlpo05Dso8Re,0.687,0.635,2,-5.936,1,0.0495,0.647,0.0,0.127,0.717,158.011,220867,4,hit
116,Cria Da Ivete - Ao Vivo,62,4XpB5oBPuygG2Gbpi3PUhu,0.766,0.918,0,-5.447,1,0.164,0.116,1.02e-06,0.305,0.842,135.958,237798,4,hit
117,Never Gonna Let You Go,60,5u8bqfaYSh0qVTsgslPknf,0.639,0.403,7,-12.401,1,0.0349,0.567,0.0,0.67,0.324,132.56,255600,4,hit
119,Tá Vendo Aquela Lua,67,6DjKWVAqXUvMaAzO4U4CIo,0.57,0.888,7,-9.044,1,0.05,0.561,0.0,0.93,0.645,163.966,196307,4,hit
120,Sozinho - Ao Vivo,64,02a8cGumnKuEPgoCzmalJp,0.481,0.284,11,-14.762,0,0.186,0.634,0.000168,0.91,0.528,83.979,190533,3,hit
121,Stand by Me,66,0DQd0tWurMHUAv0cMnDELH,0.737,0.82,9,-2.085,1,0.0291,0.143,9.16e-05,0.129,0.914,127.998,205267,4,hit
125,Un Chi Chi,56,1cbyVOrjQu3QsmHD2T1Ydf,0.842,0.532,1,-9.375,1,0.0348,0.207,2.85e-06,0.283,0.908,130.007,239333,4,flop
126,Dos Locos,59,1ePEbbeWx3scydfir7HBcq,0.918,0.664,1,-4.767,0,0.0502,0.0878,0.00026,0.0729,0.827,129.998,246747,4,flop
127,Volví,76,2vmfvSoZBFAt9hhRoEByLi,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,4,hit
128,Necio (feat. Carlos Santana),73,3DKWF8is9hzp84aSxnhlag,0.869,0.684,1,-4.915,1,0.0456,0.362,0.0,0.0737,0.88,115.052,264267,4,hit
